"","date","state_name","employees","change_in_emp","Sector","Mob_res","Mob_ret_rec","Mob_res_SA","Mob_ret_SA","delta_Mob_res_SA","delta_Mob_ret_SA","stringency_index","delta_stringency_index"
"1624",2020-04-30,"Ohio","       829.4",-0.119345933319176,"Education and Health Services",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1625",2020-04-30,"Ohio","       297.4",-0.0334741631459214,"Financial Activities",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1626",2020-04-30,"Ohio","       216.4",-0.0787569178373776,"Wholesale Trade",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1627",2020-04-30,"Ohio","       583.7",-0.156990179087233,"Manufacturing",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1628",2020-04-30,"Ohio","         9.6",-0.0679611650485438,"Mining and Logging",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1629",2020-04-30,"Ohio","       460.4",-0.16442831215971,"Retail Trade",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1630",2020-04-30,"Ohio","       296.4",-0.465271513620783,"Leisure and Hospitality",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1631",2020-04-30,"Ohio","       230.7",-0.0652350081037278,"Transportation and Utilities",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1632",2020-04-30,"Ohio","       751.7",-0.0460659898477157,"Government",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1633",2020-04-30,"Ohio","        61.7",-0.097953216374269,"Information",19,-29,16.8321958653591,-29.8098065200106,-0.0970273133139964,-0.29467429943187,73.15,-3.69999999999999
"1634",2020-04-30,"Oklahoma","        76.2",-0.0255754475703325,"Financial Activities",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1635",2020-04-30,"Oklahoma","       177.2",-0.0908158029758852,"Professional and Business Services",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1636",2020-04-30,"Oklahoma","       129.6",-0.0622286541244573,"Manufacturing",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1637",2020-04-30,"Oklahoma","        78.3",-0.0380835380835381,"Construction",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1638",2020-04-30,"Oklahoma","        18.4",-0.0659898477157361,"Information",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1639",2020-04-30,"Oklahoma","        54.4",-0.0588235294117647,"Wholesale Trade",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1640",2020-04-30,"Oklahoma","        65.6",-0.0655270655270657,"Transportation and Utilities",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1641",2020-04-30,"Oklahoma","       115.0",-0.328271028037383,"Leisure and Hospitality",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1642",2020-04-30,"Oklahoma","       223.7",-0.0771452145214522,"Education and Health Services",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1643",2020-04-30,"Oklahoma","        34.2",-0.0952380952380951,"Mining and Logging",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1644",2020-04-30,"Oklahoma","       345.3",-0.0234728506787331,"Government",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1645",2020-04-30,"Oklahoma","       161.2",-0.0969187675070029,"Retail Trade",12,-10,11.2032666313279,-12.2700503578055,-0.188181168247207,-0.599173669995277,61.57,-9.73
"1646",2020-04-30,"Oregon","         6.6",-0.0149253731343284,"Mining and Logging",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1647",2020-04-30,"Oregon","       231.8",-0.0916927899686519,"Professional and Business Services",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1648",2020-04-30,"Oregon","       105.4",-0.500473933649289,"Leisure and Hospitality",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1649",2020-04-30,"Oregon","       275.2",-0.123845908946196,"Education and Health Services",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1650",2020-04-30,"Oregon","       100.3",-0.102862254025045,"Construction",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1651",2020-04-30,"Oregon","        32.0",-0.0830945558739254,"Information",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1652",2020-04-30,"Oregon","        70.9",-0.0392953929539295,"Transportation and Utilities",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1653",2020-04-30,"Oregon","        98.9",-0.0553963705826169,"Financial Activities",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1654",2020-04-30,"Oregon","       285.9",-0.0463642428285524,"Government",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1655",2020-04-30,"Oregon","        72.4",-0.05851755526658,"Wholesale Trade",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1656",2020-04-30,"Oregon","       180.1",-0.0768836494105587,"Manufacturing",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1657",2020-04-30,"Oregon","       179.8",-0.144624167459562,"Retail Trade",16,-31,14.1063477338988,-31.2173204346674,-0.146611990315391,-0.276513395423162,70.37,0
"1658",2020-04-30,"Pennsylvania","      1150.7",-0.117764318024994,"Education and Health Services",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1659",2020-04-30,"Pennsylvania","       244.7",-0.563035714285714,"Leisure and Hospitality",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1660",2020-04-30,"Pennsylvania","        23.5",-0.08203125,"Mining and Logging",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1661",2020-04-30,"Pennsylvania","       193.3",-0.103016241299304,"Wholesale Trade",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1662",2020-04-30,"Pennsylvania","       716.0",-0.117574562484595,"Professional and Business Services",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1663",2020-04-30,"Pennsylvania","       162.8",-0.381928625664389,"Construction",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1664",2020-04-30,"Pennsylvania","       680.5",-0.0361189801699717,"Government",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1665",2020-04-30,"Pennsylvania","       462.8",-0.235799207397622,"Retail Trade",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1666",2020-04-30,"Pennsylvania","       491.9",-0.135196905766526,"Manufacturing",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1667",2020-04-30,"Pennsylvania","        80.0",-0.096045197740113,"Information",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1668",2020-04-30,"Pennsylvania","       269.5",-0.118128272251309,"Transportation and Utilities",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1669",2020-04-30,"Pennsylvania","       321.0",-0.0371925614877024,"Financial Activities",22,-42,19.5466339782666,-41.7835740789822,-0.0461828762359704,-0.119265515599574,73.15,10.65
"1670",2020-04-30,"Rhode Island","         0.2",0,"Mining and Logging",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1671",2020-04-30,"Rhode Island","        23.4",-0.597938144329897,"Leisure and Hospitality",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1672",2020-04-30,"Rhode Island","        16.1",-0.202970297029703,"Construction",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1673",2020-04-30,"Rhode Island","        13.6",-0.133757961783439,"Wholesale Trade",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1674",2020-04-30,"Rhode Island","        89.8",-0.180656934306569,"Education and Health Services",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1675",2020-04-30,"Rhode Island","        63.1",-0.0307219662058371,"Government",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1676",2020-04-30,"Rhode Island","        59.2",-0.133235724743777,"Professional and Business Services",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1677",2020-04-30,"Rhode Island","        33.8",-0.0451977401129944,"Financial Activities",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1678",2020-04-30,"Rhode Island","        33.2",-0.161616161616162,"Manufacturing",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1679",2020-04-30,"Rhode Island","        36.7",-0.230607966457023,"Retail Trade",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1680",2020-04-30,"Rhode Island","         9.8",-0.279411764705882,"Transportation and Utilities",22,-39,19.9505168301087,-39.1183938510469,0.0147925105205791,-0.0948028981036354,79.63,0
"1681",2020-04-30,"South Carolina","       362.4",-0.0405083399523432,"Government",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1682",2020-04-30,"South Carolina","       224.6",-0.124366471734893,"Manufacturing",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1683",2020-04-30,"South Carolina","       231.3",-0.112432847275518,"Education and Health Services",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1684",2020-04-30,"South Carolina","       255.6",-0.121045392022008,"Professional and Business Services",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1685",2020-04-30,"South Carolina","       101.3",-0.049718574108818,"Construction",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1686",2020-04-30,"South Carolina","        23.7",-0.0849420849420849,"Information",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1687",2020-04-30,"South Carolina","       147.7",-0.442220543806647,"Leisure and Hospitality",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1688",2020-04-30,"South Carolina","       103.5",-0.0345149253731344,"Financial Activities",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1689",2020-04-30,"South Carolina","       224.0",-0.110405083399523,"Retail Trade",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1690",2020-04-30,"South Carolina","        71.0",-0.0520694259012017,"Wholesale Trade",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1691",2020-04-30,"South Carolina","         4.3",-0.0227272727272728,"Mining and Logging",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1692",2020-04-30,"South Carolina","        76.9",-0.0790419161676646,"Transportation and Utilities",16,-21,13.9232242247548,-20.4516565067585,-0.0529247069704217,-0.407288178327956,73.15,11.11
"1693",2020-04-30,"South Dakota","        31.9",-0.0505952380952381,"Professional and Business Services",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1694",2020-04-30,"South Dakota","        70.3",-0.053835800807537,"Education and Health Services",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1695",2020-04-30,"South Dakota","        27.7",-0.4004329004329,"Leisure and Hospitality",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1696",2020-04-30,"South Dakota","        24.1",0.00836820083682022,"Construction",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1697",2020-04-30,"South Dakota","        12.8",-0.0518518518518518,"Transportation and Utilities",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1698",2020-04-30,"South Dakota","        42.6",-0.0405405405405405,"Manufacturing",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1699",2020-04-30,"South Dakota","         1.0",0,"Mining and Logging",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1700",2020-04-30,"South Dakota","        28.1",-0.0209059233449477,"Financial Activities",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1701",2020-04-30,"South Dakota","        20.6",-0.0283018867924527,"Wholesale Trade",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1702",2020-04-30,"South Dakota","         5.0",-0.0740740740740742,"Information",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1703",2020-04-30,"South Dakota","        73.9",-0.0762499999999999,"Government",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1704",2020-04-30,"South Dakota","        45.1",-0.120857699805068,"Retail Trade",13,-17,11.5526901669759,-15.744381129075,-0.185003402963196,-0.52181806143828,35.19,-22.22
"1705",2020-04-30,"Tennessee","       125.9",-0.0447647951441579,"Construction",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1706",2020-04-30,"Tennessee","       387.2",-0.102457116365322,"Professional and Business Services",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1707",2020-04-30,"Tennessee","       217.1",-0.367239871757505,"Leisure and Hospitality",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1708",2020-04-30,"Tennessee","       413.9",-0.0740492170022372,"Education and Health Services",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1709",2020-04-30,"Tennessee","        41.5",-0.093886462882096,"Information",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1710",2020-04-30,"Tennessee","       294.7",-0.16704352741662,"Manufacturing",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1711",2020-04-30,"Tennessee","       175.1",-0.0606223175965666,"Transportation and Utilities",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1712",2020-04-30,"Tennessee","       168.8",-0.034324942791762,"Financial Activities",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1713",2020-04-30,"Tennessee","       426.9",-0.0356900835780438,"Government",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1714",2020-04-30,"Tennessee","       116.5",-0.0427280197206245,"Wholesale Trade",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1715",2020-04-30,"Tennessee","         4.2",0,"Mining and Logging",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1716",2020-04-30,"Tennessee","       296.6",-0.108774038461538,"Retail Trade",14,-18,12.5652862443679,-18.0023588656242,-0.2538781474599,-0.529912064711846,60.19,-7.40000000000001
"1717",2020-04-30,"Texas","       208.6",-0.106255355612682,"Mining and Logging",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1718",2020-04-30,"Texas","       855.2",-0.0580460403128097,"Manufacturing",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1719",2020-04-30,"Texas","       191.5",-0.089396100808369,"Information",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1720",2020-04-30,"Texas","      1949.3",-0.0259344393363982,"Government",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1721",2020-04-30,"Texas","       584.6",-0.0455510204081633,"Wholesale Trade",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1722",2020-04-30,"Texas","      1677.8",-0.080506384611169,"Professional and Business Services",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1723",2020-04-30,"Texas","       854.2",-0.380071122722984,"Leisure and Hospitality",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1724",2020-04-30,"Texas","      1599.0",-0.0977316329985329,"Education and Health Services",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1725",2020-04-30,"Texas","       721.0",-0.0755225028849852,"Construction",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1726",2020-04-30,"Texas","       581.9",-0.026434666220512,"Transportation and Utilities",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1727",2020-04-30,"Texas","      1161.1",-0.122903761897568,"Retail Trade",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1728",2020-04-30,"Texas","       793.4",-0.030191908079697,"Financial Activities",18,-25,16.1140405512854,-25.8717930029155,-0.128454475147705,-0.299397415577982,68.98,-0.459999999999994
"1729",2020-04-30,"Utah","       133.3",-0.0284256559766762,"Manufacturing",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1730",2020-04-30,"Utah","       241.9",-0.0453827940015785,"Government",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1731",2020-04-30,"Utah","       194.7",-0.0820367751060821,"Education and Health Services",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1732",2020-04-30,"Utah","       217.2",-0.036379769299024,"Professional and Business Services",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1733",2020-04-30,"Utah","         9.0",-0.0322580645161291,"Mining and Logging",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1734",2020-04-30,"Utah","        92.6",-0.39238845144357,"Leisure and Hospitality",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1735",2020-04-30,"Utah","        91.7",-0.0171489817792068,"Financial Activities",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1736",2020-04-30,"Utah","        36.8",-0.0845771144278609,"Information",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1737",2020-04-30,"Utah","        65.3",-0.00910470409711694,"Transportation and Utilities",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1738",2020-04-30,"Utah","       112.3",-0.0166374781085815,"Construction",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1739",2020-04-30,"Utah","        51.2",-0.0375939849624061,"Wholesale Trade",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1740",2020-04-30,"Utah","       151.8",-0.110199296600234,"Retail Trade",17,-24,14.6598065200106,-24.5437582825338,-0.107476043597144,-0.303024743729489,50,-5.56
"1741",2020-04-30,"Vermont","         7.0",-0.146341463414634,"Transportation and Utilities",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1742",2020-04-30,"Vermont","        52.1",-0.0663082437275985,"Government",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1743",2020-04-30,"Vermont","        26.6",-0.10738255033557,"Professional and Business Services",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1744",2020-04-30,"Vermont","         3.8",-0.0952380952380953,"Information",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1745",2020-04-30,"Vermont","         0.6",-0.25,"Mining and Logging",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1746",2020-04-30,"Vermont","        24.8",-0.167785234899329,"Manufacturing",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1747",2020-04-30,"Vermont","        55.9",-0.143950995405819,"Education and Health Services",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1748",2020-04-30,"Vermont","         8.2",-0.088888888888889,"Wholesale Trade",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1749",2020-04-30,"Vermont","         9.5",-0.379084967320261,"Construction",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1750",2020-04-30,"Vermont","        11.7",-0.0487804878048782,"Financial Activities",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1751",2020-04-30,"Vermont","        28.0",-0.226519337016575,"Retail Trade",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1752",2020-04-30,"Vermont","        14.8",-0.584269662921348,"Leisure and Hospitality",21,-43,19.1359196925523,-42.5677577524516,-0.00832861761773029,-0.121693426952636,70.37,-3.69999999999999
"1753",2020-04-30,"Virginia","        64.0",-0.0684133915574964,"Information",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1754",2020-04-30,"Virginia","       224.9",-0.0737232289950577,"Manufacturing",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1755",2020-04-30,"Virginia","       104.9",-0.0480943738656987,"Wholesale Trade",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1756",2020-04-30,"Virginia","       739.4",-0.0466735430634349,"Professional and Business Services",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1757",2020-04-30,"Virginia","       196.4",-0.052123552123552,"Construction",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1758",2020-04-30,"Virginia","         6.8",-0.105263157894737,"Mining and Logging",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1759",2020-04-30,"Virginia","       347.8",-0.139747712094979,"Retail Trade",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1760",2020-04-30,"Virginia","       208.3",-0.0270901447921531,"Financial Activities",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1761",2020-04-30,"Virginia","       713.3",-0.0347767253044655,"Government",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1762",2020-04-30,"Virginia","       136.4",-0.0527777777777777,"Transportation and Utilities",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1763",2020-04-30,"Virginia","       493.0",-0.111071042192571,"Education and Health Services",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1764",2020-04-30,"Virginia","       216.8",-0.467452714320806,"Leisure and Hospitality",22,-38,19.3179035250464,-37.3231513384575,-0.0208181987027123,-0.129524158335207,70.37,2.78
"1765",2020-04-30,"Washington","       127.6",-0.0658857979502196,"Wholesale Trade",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1766",2020-04-30,"Washington","       156.2",-0.0405405405405407,"Financial Activities",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1767",2020-04-30,"Washington","       147.4",-0.0173333333333333,"Information",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1768",2020-04-30,"Washington","       109.2",-0.0722175021240442,"Transportation and Utilities",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1769",2020-04-30,"Washington","       461.7",-0.0889897395422258,"Education and Health Services",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1770",2020-04-30,"Washington","       410.1",-0.0738482384823848,"Professional and Business Services",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1771",2020-04-30,"Washington","         5.3",-0.0701754385964913,"Mining and Logging",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1772",2020-04-30,"Washington","       352.0",-0.113350125944584,"Retail Trade",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1773",2020-04-30,"Washington","       560.7",-0.0547875927174646,"Government",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1774",2020-04-30,"Washington","       270.3",-0.0682523267838676,"Manufacturing",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1775",2020-04-30,"Washington","       184.7",-0.172861621137483,"Construction",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1776",2020-04-30,"Washington","       207.0",-0.390100176782557,"Leisure and Hospitality",20,-33,17.4661542539094,-32.704061754572,-0.157401194921249,-0.260967431458607,68.52,0
"1777",2020-04-30,"West Virginia","       143.7",-0.0705045278137129,"Government",15,-22,13.2239067055394,-21.0018089053803,-0.108976436730805,-0.485253292771931,70.37,-3.69999999999999
"1778",2020-04-30,"West Virginia","        18.6",-0.0792079207920791,"Wholesale Trade",15,-22,13.2239067055394,-21.0018089053803,-0.108976436730805,-0.485253292771931,70.37,-3.69999999999999
